"nlrc" "nsrc" "wn"
755.72476754538 763.66553996525 800.605479328688
748.229883039729 784.222841186541 728.60286112915
756.837902002884 776.335555138691 806.464074179541
753.697068671007 775.821300111993 800.594747829863
738.677938765972 812.534940228722 770.739722022634
795.370785324995 793.960515313194 758.480237937647
768.619616642364 764.180244002766 816.360128152745
766.021075738961 811.126962382917 786.946864888062
807.932410515442 781.506214078936 756.694296484785
779.183757527325 838.572514136819 825.374966713031
840.256269473785 862.696044193791 730.766255456388
766.605866924205 824.498981461126 797.7785882685
790.064791579216 816.36714483095 801.775457967251
845.714355300333 780.063237983303 808.450749573913
796.379674150385 782.566627801284 791.819200122145
851.494338515872 803.288862159177 857.530129402938
844.798826109305 855.318198110126 831.196347355833
838.443655327694 827.935244027491 808.020776738014
808.377162965901 795.901390632647 806.410839075682
876.045016179205 802.825903279001 767.789084804773
818.244381044827 797.430842667037 849.534274117516
797.516430770643 815.34879663219 789.250271356043
854.251998446834 781.866109540397 793.552219561622
849.014788799384 805.66702785691 785.289998370386
819.269545150734 808.366210793989 811.381563265363
799.246578371636 758.22038734192 765.056841714069
811.481526990685 708.948704714326 756.779403231607
831.605095385279 722.713608008107 810.494888329812
805.586535826808 712.112730978751 766.324154820974
788.368854916918 788.455838733495 757.984282127893
817.027086582221 799.482719231455 789.783069009944
845.996351213409 740.827741662528 788.38509698592
838.627500571428 704 788.287355853556
830.728137120901 717.38276706063 766.166761616522
832.620510596688 770.788904982161 828.851643239233
800.610071296131 758.449433787923 803.984362348067
805.295641004368 759.323452699914 744.908209982426
822.133093856116 753.256390130225 823.705391750362
797.661814000304 735.330599144583 729.596640967238
796.222433646842 711.481105112641 845.506831257004
834.238537398017 804.053886201172 774.369659432496
812.773464441242 786.867036890231 808.772831596015
827.404082092806 804.269989961723 795.397269261576
797.787962541941 800.988294540861 824.839887423297
793.118369307471 815.743677729618 799.142599575103
778.368325589227 845.113896587383 755.396268795856
790.590734235257 896 705.262739961949
816.02533666255 890.00979697513 803.348332600382
836.548815823515 873.040151163568 816.549133126377
783.241817498192 850.830190798488 750.708313942578
799.82028488079 846.00542821915 831.001804416317
721.247272673532 830.655608367796 777.329876489721
762.978078461284 815.604283256057 827.003440695209
782.655325034704 844.038813715765 793.618722823287
784.883997719442 755.225225807013 850.424929917852
786.987013454059 716.551531150291 777.684258575146
785.950112737283 714.530792099977 774.71662540891
792.185536245139 794.165362630358 827.858626375411
761.584954289435 797.270018076472 763.977546167275
762.781042026468 804.656090444158 782.655302736606
762.694661620816 853.037109465323 824.728104352499
760.106458584757 847.291044981003 805.699203581575
760.146253755854 837.337522203443 763.324052539502
777.552732229341 815.248038773217 781.555043338019
722.466695494951 816.101245010782 806.749497835955
732.964182176793 781.255934555122 859.589961353763
766.007202415668 739.07731907791 775.619417414974
796.638408826407 818.790834961863 791.852789881366
798.911294473904 758.462378407215 759.323804524277
777.556735119272 788.731949139832 816.141619576655
779.105885951093 789.63717496599 834.870393435075
776.191976038951 854.798464694605 775.255748651111
793.636557107529 809.084814393446 858.871798531757
803.1108531989 777.610772826192 817.953940511794
843.59894162488 738.12621926586 780.016493116507
815.409423306014 756.987772522278 765.296609628239
759.958205917639 771.13889812552 810.709860997737
798.253726376521 805.809784967808 843.258500893828
768.896061151334 773.527537923322 736.172238663587
803.111014824638 779.190266433946 814.25300894198
783.205389810199 813.719792638565 787.032359758589
755.082855032144 803.248194230486 810.656773612958
772.415190589293 728.850040963591 853.79699366522
803.410725856336 761.460731156941 873.950600875255
818.960366052413 761.432077420888 768.656726505395
795.074513144792 819.70737244394 782.838042597834
818.644638429555 820.632101452644 780.12587342152
837.169913871042 858.22058309618 816.467873439757
825.802006121359 825.278833212953 769.771855523919
811.471194745472 758.684252192176 852.740255911514
844.049113743848 794.238541073294 788.608452630664
857.932737337125 809.095571709156 785.897257880582
790.737051143821 864.481559294991 835.585487073644
728.273089357488 784.546403543067 788.72232288576
704 829.218933300794 834.450082773266
772.73264238292 791.266056772579 820.199042695941
776.673702346894 772.067282244981 744.226537089406
780.538079382846 738.883788342752 796.215985692944
762.9227803929 750.000641854382 856.255258721132
752.24388018612 742.703533787003 852.241009137279
781.578233549115 769.549007603401 849.014478727978
812.021754959267 811.214517113667 811.601115814713
856.160715000945 804.944577824252 726.257618969568
843.208395593194 815.704814864333 819.704057204983
791.181092074979 767.03680817299 777.096173036968
800.852399778431 789.91878659884 769.235840812431
809.699512859454 737.125033964577 794.859983654915
845.378621194721 746.585602526858 772.07799835059
843.30873874037 772.05469917476 789.162104451986
787.670717842832 754.691953245729 829.185181667994
793.57774545371 784.591180587456 846.933445801842
764.243596714339 789.737371197438 772.353475360226
765.157377404281 817.715071922689 859.894939392945
765.294878854048 847.569940963079 859.541485095409
750.05380314444 854.89602685611 857.476414226408
733.609729735999 875.569128067221 773.180921359898
751.016492008949 797.643892030729 821.888826406655
806.307672537789 809.053563771225 766.743451979038
783.963238746512 796.293438740337 817.216105980258
793.318198711274 832.681704958791 773.229955584981
821.579494366417 746.248168327986 771.728257284302
795.920309712421 795.292430879158 807.806084671476
785.235339652254 780.938846335777 814.130251573487
793.12265021676 788.713679017751 761.325356253444
832.188701302653 781.794908740828 758.627975374431
884.350448603515 755.239982586909 806.410358921092
882.261992137842 790.293598323309 773.184082226794
853.497672239561 812.725265347525 875.933084815496
845.683889366219 845.726765791421 790.155823840285
889.457249135868 882.394047041573 754.796999082471
896 852.323239503108 812.990938684644
850.219155445381 764.574724568387 776.734818450082
813.64958735642 820.386715866505 812.699738658987
758.737133279459 847.34445713621 796.872031156582
822.128014802763 841.405181330682 842.194242766235
828.185106659069 828.597794652751 792.777709366185
883.805590791124 828.219638022842 823.725800126458
854.233882581799 847.822718912426 788.395398579004
838.857370116422 831.815044346062 821.252012917613
808.662061248946 841.336618860535 850.1452513807
811.555702903783 783.154743804129 822.001132045346
787.060521122948 856.587296846429 815.209027558844
756.729208426646 861.070349005465 821.583750180833
766.501298192239 875.407204349629 813.331878991486
805.128417444408 859.92796602623 807.384855895248
779.177253621768 849.11672343079 829.684848861345
803.110180779383 837.433365647715 786.399481435141
754.774181303807 762.397981622527 808.963148595847
823.313234439715 802.598194096262 827.591855894306
793.159104132091 821.350420330726 779.701114688856
776.753988155938 810.013743102855 719.555850915085
761.85589955995 800.295197572766 723.663411110457
763.807756415384 776.715766152672 771.112745057669
808.442340981198 768.538264088287 801.77081186344
850.9958135532 785.288076930777 768.873123310531
811.871200849099 825.984600595719 874.423232293136
858.577345982141 796.475595657821 823.670179930536
841.048864883461 816.989148267489 711.901043645622
847.140000822618 827.158512365759 798.838757064819
766.472982164801 827.216074398696 798.241610749907
788.599927439057 807.467037208416 758.644462973182
847.232861756281 799.675900758408 810.809085625235
809.041382732837 756.598291613589 707.347562641256
781.822196600065 771.802912281899 841.248936038709
782.427597262171 753.243887075922 839.513748962648
819.032990757834 778.852644300215 804.390769015279
814.473497179101 844.037641824229 783.626846870025
789.761254719296 826.671664573143 762.15420987508
