"nlrc" "nsrc" "wn"
837.85290225296 794.631533856629 802.961748155439
799.924944346883 818.887203003983 796.407316499863
786.034701189379 834.788583812543 817.388555338539
768.989090233415 833.403933135196 828.702176855617
704 810.911594002459 785.87788730479
729.573420213116 779.258781567 806.841255150569
723.455986778102 759.161803111951 794.558914549574
741.090343043554 851.751952135262 774.508831783554
760.279098673311 847.93124865465 759.422810490926
785.273741707142 837.278511883677 784.770101276238
728.417420911647 896 744.354989549662
740.023067199706 804.090073103039 800.795557806169
729.762018083608 810.301564466036 799.759567478651
750.029095101898 835.062759868152 853.122231728216
776.688475680589 843.456608329291 794.100856265654
751.921912610824 828.187090227249 826.143443593368
728.055218286858 777.915465038986 791.225052915847
756.051524051473 746.435810518582 847.267138425845
758.448666242365 726.560047049188 749.955844754748
729.393283772831 745.902646804268 804.155148212886
776.793486876433 752.370251913316 802.371048936792
769.959018366439 756.526216779098 801.07476467713
781.069140454922 764.913350786926 805.649812982979
773.423828889229 769.846660472747 814.890699836424
770.98452700946 785.998303818764 792.298740149333
806.053972438393 784.342276632623 795.132742313302
834.022829681427 822.892180327558 841.211843489182
821.312244086062 826.53390996567 757.321375012044
775.35212022798 803.417427545634 788.842017089909
810.859038150097 810.126449194799 809.04304831218
812.161641969484 785.018984718565 799.755022743099
767.772654681117 821.59823660863 831.460584423352
794.776737281913 838.293313402733 788.296737306793
747.179504226407 851.49685172298 818.004725338403
789.755779191776 829.007526374666 796.118692207592
815.636281646961 837.224857465285 830.337859932586
771.948128465554 778.778701861728 835.389245155731
770.519500183792 776.101040555186 798.711206446273
803.116202348023 780.117493886453 762.334055346192
792.93107149284 861.910297310751 774.770397483124
790.091317861694 813.862601569081 855.661534085168
783.652199830294 788.605608450859 804.721700073264
811.975291204949 804.356619934414 774.528554149238
841.929233974204 832.216072010712 896
834.793469291063 804.015483812496 771.186741966839
822.200697139007 780.147903168487 786.661057106669
810.707979732758 792.250552655921 848.607810790472
820.264209371258 766.985546532093 793.845868929723
864.058112048498 778.179814550694 775.650892020384
823.550428362066 730.451259939353 821.799800202275
779.788005432727 780.372235593923 836.240476154087
815.88817002851 813.7470184167 774.93554708083
788.956503285278 772.837567975551 828.949871723717
770.986679472778 793.809016473136 797.675162327287
779.759641759275 752.612807209968 841.938621250579
761.49833400666 767.580392132762 877.999416200559
759.305024065445 729.55009184743 831.281004152031
774.964152115639 732.985456896679 794.196672409238
756.349721841238 719.12495483448 800.717768528263
789.175905246756 766.266054628931 796.45438689506
804.582374116796 777.611916898446 773.650355300331
819.081604514064 816.250568472957 757.070197200715
773.699993129528 830.259553092414 830.360407109921
802.379385201853 833.681054016455 803.791757094426
763.902798636237 826.413401464322 819.267619178301
753.904855845044 879.407950748765 750.193295090257
749.216521122337 828.065064956785 797.403146619757
749.602375123398 827.623791492466 739.637310149598
781.773343265514 859.459791227024 833.996004181776
813.413011938025 790.471857709876 753.380066186939
814.91703271488 773.709415122085 826.348047621708
776.697416701507 752.773938847188 830.391332296054
793.655135025645 748.059918697964 796.728027443821
821.819723096167 781.202462202487 812.60926495536
812.951706476837 738.079121066118 728.291841319057
865.925402372472 740.885372716159 818.099395943861
848.509621630825 727.799047715175 808.618322275357
814.074199386244 754.353853337259 816.732894225437
778.372130756067 822.055917997985 804.030614528892
759.897413336019 809.904085935948 779.480693894322
759.767415306768 832.796039695213 808.415965918191
760.815376020197 816.442951661834 786.993002364667
782.267308264343 760.172693249159 780.418897574296
800.513339731609 792.232377526933 764.329276811826
782.07090164846 742.574763034402 803.593022553605
828.24925472881 763.676892512192 791.085502491244
791.597004233205 787.018957709558 822.445165124066
771.735013300367 767.7616975342 846.49599343116
761.446150077374 762.268674753653 800.873597600503
796.041669468353 772.761682220025 756.160423089955
757.813347389022 762.089263313146 755.853482455344
801.116850690095 733.389563093145 787.467393941986
811.326618751393 763.941548570939 830.486921934461
792.30037770477 804.876136254165 828.994425212129
752.543143994161 776.816168987354 794.079395908859
799.094294096215 829.319201812756 815.321868485424
841.648340342962 855.992918552584 792.035405786696
791.984691712239 814.208424414443 808.42129414336
803.994224974879 806.714843946049 833.267364020157
812.415492884316 775.451107613677 769.317839869326
826.267356847848 801.588748289085 804.979395399118
890.72479327412 774.72553603914 834.870984037924
795.541991074191 722.400980126842 775.308824213912
777.753496176578 718.576646704792 821.67169726905
802.386424320117 724.039236315103 755.77159374079
826.076784038763 736.846200978268 794.314667494501
834.592460765087 758.109859658986 778.011041562786
849.226340580189 751.673493754844 807.964748480059
836.46362647444 704 801.149742487856
790.817608207387 716.416077380734 824.578812456399
804.173142127249 736.366659201978 819.903296745002
825.521798998449 775.305288962779 804.058018772883
811.823010745192 795.609378221584 822.249864359861
786.999621336677 761.410813127987 737.150547820585
805.87601462717 796.71168389644 787.006513022856
800.884218126094 737.296028855003 837.069916738927
