"nlrc" "nsrc" "wn"
788.703948371558 797.943516610513 814.79689379632
815.944364158995 797.053873677552 831.303156886424
773.031340295457 753.948321384934 789.275344014241
810.707510271914 807.529267842484 767.246922561047
821.643619504037 798.744351914616 841.825545308268
768.966677017179 802.621355706265 781.13947936146
778.782368078569 813.245553496184 729.768290427505
806.364370114701 795.670714590828 809.455781518858
797.176486327298 791.103010784965 816.224820636393
802.222728431041 816.737795342772 763.705130276962
801.161275752099 777.802308144295 778.028794555673
819.315758402286 821.96056889184 749.426086907884
801.971281239712 846.926750689662 754.369929949544
852.617643192595 829.789030700588 760.639534679348
809.101456167051 791.095426924361 842.927772253552
817.781955690623 823.59497866636 763.146037031098
782.476067096142 849.739925564201 774.96767657538
836.64382042059 892.055796759305 820.420890551453
831.133877889342 864.848360642682 770.595835312749
785.915817994916 856.960677970128 807.319298614709
797.292354441872 860.885288007825 792.207564364867
770.304369368459 841.025902937182 807.602359226981
822.397942605986 838.408965308932 816.188161133623
789.574337780808 813.834296398887 778.059336699334
784.510448270727 852.674368704688 826.411907831428
857.265311128708 818.845862574313 763.422658550325
843.79081853291 837.246825511783 752.866748834673
824.640657811403 821.414669503589 827.462752356359
855.222772527772 822.730581693033 799.904619469807
859.043272505012 839.061883700568 789.759550826605
835.087304727309 813.095249798404 841.607013070137
841.970734882537 790.965076192913 786.551046714436
799.050818719438 776.301535478799 817.383302620502
786.737881946829 789.11357738192 785.619291955083
784.16772636648 762.872799913633 814.51471607747
788.464224811701 748.712168702475 822.607260531329
796.295925195082 771.262234259392 764.205127129561
835.69463003536 800.841101411717 790.13481636988
787.539560295615 782.609042820454 817.395535839011
826.66827139089 820.675073172482 787.072435804497
842.818213592535 811.505926828629 805.227752532878
835.68489004467 796.335695531143 819.530470351232
796.330005146904 790.153627724069 821.055446141217
830.052548153249 841.596973067732 805.526643049803
844.748132260529 805.451371977454 795.851082327807
806.604512395457 800.209542687687 814.876278448065
874.867841917942 741.563998030813 817.635447126136
896 787.883555180816 813.423849634365
861.097236916695 811.47868228146 810.950962095623
838.082178227983 817.469267628339 847.357373879359
811.802841182471 818.713611257125 731.045002492977
836.690283883572 813.018038823105 778.012442897786
855.738993608429 776.004487798027 824.607699820938
862.157514009013 810.419629597201 774.335322556606
832.084589954521 795.295081649987 757.765410455256
807.052020736395 844.985755212923 752.856647024437
798.274689562413 800.503769675479 805.204157929103
806.019294695535 777.878754128322 825.16986152943
811.830179322943 832.095743574471 847.460396126557
812.201023376904 842.457087329681 875.275366880156
788.713493606684 842.104211662782 822.763836335269
796.156345705432 823.028573363069 778.223689546249
773.826629393237 794.207842542374 830.537054670754
779.874858044531 805.10092648203 809.604766067568
767.99063113878 807.212542164793 737.630463350641
802.521417101362 792.266388651925 821.017125475006
790.811979431036 782.931223404723 792.079178788966
805.666487752352 773.549116728523 790.254520776027
774.301386846602 844.251131013693 833.945088762981
813.250131156242 824.925013411943 795.994821012087
838.384823688115 856.746602313127 795.038320877864
821.409463422048 802.063568002979 821.369839414162
834.351605140766 817.683687721042 817.672574767773
839.142962149941 852.38951121001 809.759178052134
851.483664989294 861.683389498244 802.343037464931
849.51663732049 830.290076039114 792.098960337946
836.969534345324 879.679537977823 765.741775782079
796.875906745507 815.039604702218 809.73822071779
848.275196901606 829.41476932017 761.520494503266
820.95529586457 845.530931484851 777.572775096227
831.946061403091 840.034767915887 839.551012283233
823.803503184158 832.673225954923 793.707811619901
795.208812437406 844.429092617692 824.545378918395
839.0108187838 850.544836421527 821.395122783129
814.804481227164 833.278533885942 763.467224447539
779.950523336164 829.386359614038 798.547741825623
732.491491426622 809.275747447566 799.720451976744
793.498811896187 832.50263152499 848.085809823587
776.155315416639 805.91974785951 833.55317054116
756.626794010609 851.144215409621 820.849629519151
780.497159322311 842.422103636949 828.767502428968
786.491140588559 844.561915108087 810.823679127259
746.194029308829 857.172429883827 814.081923890576
704 819.918516643187 807.534800076612
748.613849956452 830.771419077161 789.30192216533
801.303627649724 870.36561294101 827.756679683207
780.792400462245 838.879645346842 794.456089557418
777.717678479977 866.086094637469 773.396247727356
759.585391125767 847.849076014372 859.393026556249
803.575018656603 820.094056324154 814.049600928275
781.949339996046 814.689957526174 832.650556319425
844.671438597779 837.921484779691 820.462209347858
834.957107834752 823.740400948605 704
800.715639412928 863.272529187246 808.033946854095
844.612653189755 810.916321640318 762.779221502967
835.76611712844 824.001776701235 785.241237986057
850.398111408551 794.284145854415 782.73595453538
859.066704169591 792.150647731103 742.785223851799
839.586284488809 847.1552506497 806.970830450329
824.368000052748 855.269321410931 812.006712208773
755.606352350984 875.104338992261 772.622925821463
821.479936929177 831.425841987757 789.427470761523
836.856547780119 821.784436537368 798.245317534027
809.801973632326 851.611434487138 773.074455492055
798.771831950752 824.022045956685 795.03978151316
798.608612871308 816.435612377906 768.765031611306
784.781013539841 874.220014961865 801.000630423569
770.088586799988 890.879418982257 755.308559557354
798.800256906319 895.718318467931 791.06643283249
782.787231364717 801.457679805554 795.565215140848
802.06038968973 822.005373040578 791.765129367088
801.910986244066 774.892165617581 766.774160781555
821.719907813797 803.796460275505 779.107036129371
807.268711009233 865.81759158858 843.048148767992
793.030338702542 887.203202740162 761.310365059453
787.283019808602 890.366710338002 832.103079493804
772.464251991785 849.57717664147 730.485835437013
796.663244592598 799.691836375516 830.04243960011
801.60737796811 824.178242234672 754.555426902746
773.042191564006 853.372845756791 718.380365261438
784.21739035072 887.579858704136 823.743412703864
766.113698241383 823.683374097812 815.387435386469
808.498893249728 838.785873278773 746.703071419427
818.102090799731 820.628406630064 784.867106411954
798.067095731337 806.51043938339 820.584962981864
796.48119073834 791.482905433272 747.422526021677
825.575228641524 830.260879379438 817.596570060798
791.202460478869 836.825727812866 798.799313157254
798.113114261623 849.583573542594 766.590919076163
794.77815859989 839.433947303594 787.301728994621
828.337026069433 848.682747951245 774.686164284755
783.367816055481 820.062749465428 794.088965865111
736.992021137282 783.610498308693 820.358771394611
779.519076086487 792.206141684762 805.169539314636
773.298291813615 780.740340326338 781.543524390038
788.791320331593 776.315208954399 760.162455824488
745.138942422503 799.281914716569 747.852122547609
771.297927250539 854.410428703351 781.176864908764
752.195678137505 836.313169220245 797.549381349593
767.872361805424 787.735831986632 804.725728159019
814.547790937453 809.240984279334 779.975668662724
810.972091151261 773.882949602644 779.618963370691
757.228726841738 845.770924479919 727.1397767691
769.517783389789 847.60420853249 740.070285681189
771.465851194406 892.332355825349 779.911135870969
793.452696785002 841.369238428863 724.239536318365
760.038659069147 863.592030792 777.227745097856
804.904568812899 822.607026891994 836.272422010219
728.362031742948 819.879022963449 861.105946936308
798.552979548495 817.766024915633 766.326055787034
766.21443224496 830.335552362817 716.170754868011
766.32097227186 781.506410829288 824.365775493893
766.252908901192 819.032763908261 804.681673427417
790.251154770725 812.965041748908 790.061148493465
771.844479956838 840.710048566456 713.980934749625
764.999394513076 838.850681108016 790.156453583118
769.726791047124 788.509964701838 814.613314308661
773.948331133978 815.09498843223 795.848700389594
777.263477471301 875.432334366254 864.278273895393
796.275380234633 896 776.86722391604
745.899479854856 787.073419753704 793.276518772894
742.592214476579 781.594370534812 775.103390255612
746.141072461167 842.59311829223 774.624156287618
779.791981396191 863.05294176741 825.838527432528
753.088000050695 826.173868043184 778.000840053637
745.052287133569 826.517937455769 793.744343673159
776.47658579379 806.498091551277 826.367787123807
778.388540280992 799.101232597364 801.079256721533
788.933418311161 832.331150467439 842.932348728682
759.364334375992 794.80339428287 807.888204695607
743.995397616941 751.360873925981 830.392706386684
779.734432293633 704 750.385450791885
793.273060105855 718.924045743022 809.242058125423
815.241581883859 745.59969368212 795.118467652316
839.560232365127 734.264246298112 832.381341016323
848.731420675721 763.537299574708 847.733533242366
831.655498668193 748.761238893547 896
841.565956854742 756.071277342988 803.605189788451
800.403014213793 748.021232175824 843.57188525855
811.984413592223 763.947604112996 804.639793736943
797.364367320727 778.258977991577 834.630256124986
836.860401284775 800.701395424584 794.077573299077
803.029427064055 796.611522025543 807.065577223902
772.974532842989 794.519290055585 877.85606949498
789.206415439552 783.208764228359 785.978205728739
820.367419113456 800.522254571548 752.305247319933
826.393039392567 826.579895814094 831.793098105648
835.340119794342 813.695545477075 788.820844157456
812.902332341117 825.131899312514 801.690215823725
823.684465801439 830.791423816883 773.820341761361
813.179573760652 814.264368832921 844.785128760081
785.636600191833 795.317255816064 810.709251954545
765.277563134493 836.910358271272 814.065026946819
803.564221231642 883.135785453662 795.207263049338
789.005845619345 839.408849507118 759.110360580738
791.3637261813 837.957946860641 817.251120556388
834.869213283593 858.309947502647 804.667552120385
806.940874555551 832.440021309552 808.944547989808
816.48531674448 819.70106527065 815.623472545409
851.391664307916 850.64856002047 793.975843388742
764.956283343892 854.508384524192 749.030057262882
747.904611809757 804.142566526965 783.552684750754
762.671812151747 806.754087010902 793.076237972529
787.578700987411 777.341768699937 766.086811881612
760.162315799758 802.598373166717 754.213657672444
804.178910759088 802.464568876691 813.409528138253
809.415016066074 811.759800088324 800.323624212733
838.913150514046 825.483902570386 772.99339897694
823.843057781835 807.821072862467 752.002883701285
842.798660429282 830.631384694639 788.415495857688
833.06825447103 846.74154021595 819.282234901755
841.00792217514 843.066454777904 791.649633710154
781.35408574431 797.187837383592 772.751899956308
799.281958702573 802.701047764255 814.317872104062
832.579208685773 790.362486055018 788.769023689372
